guest_id,asof_date,aov_7d,visits_7d,aov_28d,visits_28d,aov_90d,visits_90d,aov_365d,recency_days,redemption_rate_90d,coupon_depth_90d,daypart_ratio_breakfast,daypart_ratio_lunch,daypart_ratio_dinner,solo_group_ratio,delivery_ratio,touches_72h,touches_email_72h,touches_push_72h,touches_inapp_72h,no_convert_72h,assist_email_72h,assist_push_72h,assist_inapp_72h,assist_web_72h,sku_affinity_topk_stub,new_item_trial_flag,rfm_r,rfm_f,rfm_m,mosaic_segment,holiday_flag,season,feature_ts,build_version,snapshot_id,decision_time,response_within_window,treatment_flag,channel_exposed,train_split,code_commit_sha
0zxRO8Pf,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-07-30 15:00:00,0,1,Email channel,train_split_v1,commit_0001
12ujfTp9,2025-09-05,0.000000,0,22.190000,1,22.190000,1,22.190000,20,1.00000000000000000000,0.000000,0.000000,0.000000,1.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,4,4,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-05-27 17:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
12ujfTp9,2025-09-05,0.000000,0,22.190000,1,22.190000,1,22.190000,20,1.00000000000000000000,0.000000,0.000000,0.000000,1.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,5,4,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-05-27 17:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
155sXZoM,2025-09-05,0.000000,0,0.000000,0,25.380000,1,25.380000,30,0.00000000000000000000,7.000000,0.000000,0.000000,1.000000,NULL,0.000000,2,2,0,0,2,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,4,4,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-09-03 11:00:00,0,1,Email channel,train_split_v1,commit_0001
155sXZoM,2025-09-05,0.000000,0,0.000000,0,25.380000,1,25.380000,30,0.00000000000000000000,7.000000,0.000000,0.000000,1.000000,NULL,0.000000,2,2,0,0,2,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,5,4,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-09-03 11:00:00,0,1,Email channel,train_split_v1,commit_0001
1bdShACy,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-12-22 15:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1eHqy6oH,2025-09-05,0.000000,0,0.000000,0,0.000000,0,20.790000,218,0.00000000000000000000,0.000000,0.000000,0.000000,1.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-07-11 20:00:00,0,1,Email channel,train_split_v1,commit_0001
1eHqy6oH,2025-09-05,0.000000,0,0.000000,0,0.000000,0,20.790000,218,0.00000000000000000000,0.000000,0.000000,0.000000,1.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-07-11 20:00:00,0,1,Email channel,train_split_v1,commit_0001
1ffBgVVx,2025-09-05,0.000000,0,0.000000,0,30.220000,1,28.070000,73,0.00000000000000000000,0.000000,0.000000,0.500000,0.500000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,4,4,5,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-04 20:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1ffBgVVx,2025-09-05,0.000000,0,0.000000,0,30.220000,1,28.070000,73,0.00000000000000000000,0.000000,0.000000,0.500000,0.500000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,4,5,5,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-04 20:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1HmwTAsk,2025-09-05,0.000000,0,0.000000,0,0.000000,0,35.190000,325,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,2,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-03-30 21:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1HmwTAsk,2025-09-05,0.000000,0,0.000000,0,0.000000,0,35.190000,325,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,2,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-03-30 21:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1Is42BZa,2025-09-05,0.000000,0,0.000000,0,0.000000,0,33.260000,169,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-10 12:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1Is42BZa,2025-09-05,0.000000,0,0.000000,0,0.000000,0,33.260000,169,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-10 12:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1J5GmKIj,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-07-13 09:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1KQFj8fX,2025-09-05,0.000000,0,0.000000,0,0.000000,0,24.305000,215,0.00000000000000000000,0.000000,0.000000,0.500000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-10-06 17:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1KQFj8fX,2025-09-05,0.000000,0,0.000000,0,0.000000,0,24.305000,215,0.00000000000000000000,0.000000,0.000000,0.500000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-10-06 17:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1o6OTTPx,2025-09-05,0.000000,0,0.000000,0,0.000000,0,28.330000,188,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-28 08:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1o6OTTPx,2025-09-05,0.000000,0,0.000000,0,0.000000,0,28.330000,188,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-28 08:00:00,0,1,Android applications channel,train_split_v1,commit_0001
1QtFYKJw,2025-09-05,0.000000,0,0.000000,0,0.000000,0,22.296666,288,0.00000000000000000000,0.000000,0.000000,0.666666,0.333333,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,2,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-11-21 08:12:29,1,1,Email channel,train_split_v1,commit_0001
1QtFYKJw,2025-09-05,0.000000,0,0.000000,0,0.000000,0,22.296666,288,0.00000000000000000000,0.000000,0.000000,0.666666,0.333333,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,2,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-11-21 08:12:29,1,1,Email channel,train_split_v1,commit_0001
1r1VqLIK,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-07-26 17:00:00,0,1,Email channel,train_split_v1,commit_0001
1SKgBiqE,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-09-24 09:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1tLvG1GI,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-08-02 15:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1y0HA9IR,2025-09-05,0.000000,0,0.000000,0,0.000000,0,25.165000,183,0.00000000000000000000,0.000000,0.500000,0.500000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-02-13 19:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
1y0HA9IR,2025-09-05,0.000000,0,0.000000,0,0.000000,0,25.165000,183,0.00000000000000000000,0.000000,0.500000,0.500000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-02-13 19:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
21Zvhc8D,2025-09-05,0.000000,0,0.000000,0,0.000000,0,8.630000,183,0.00000000000000000000,0.000000,0.000000,0.000000,1.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-11-22 15:00:00,0,1,Android applications channel,train_split_v1,commit_0001
21Zvhc8D,2025-09-05,0.000000,0,0.000000,0,0.000000,0,8.630000,183,0.00000000000000000000,0.000000,0.000000,0.000000,1.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-11-22 15:00:00,0,1,Android applications channel,train_split_v1,commit_0001
2fqmO9Jr,2025-09-05,0.000000,0,0.000000,0,0.000000,0,36.880000,125,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,4,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-06 20:00:00,0,1,Android applications channel,train_split_v1,commit_0001
2fqmO9Jr,2025-09-05,0.000000,0,0.000000,0,0.000000,0,36.880000,125,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,4,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-06 20:00:00,0,1,Android applications channel,train_split_v1,commit_0001
2GOb0LLz,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-01-24 09:00:00,0,1,Android applications channel,train_split_v1,commit_0001
2hsfWkrC,2025-09-05,0.000000,0,0.000000,0,19.785000,2,25.673333,43,0.50000000000000000000,3.000000,0.333333,0.333333,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,5,4,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-03-30 20:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
2JX0NNRP,2025-09-05,0.000000,0,0.000000,0,0.000000,0,27.580000,178,0.00000000000000000000,0.000000,0.000000,0.666666,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-09-14 15:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
2JX0NNRP,2025-09-05,0.000000,0,0.000000,0,0.000000,0,27.580000,178,0.00000000000000000000,0.000000,0.000000,0.666666,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-09-14 15:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
2pdpf7Bh,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-03-20 15:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
2qGFq562,2025-09-05,30.830000,1,30.830000,1,30.830000,1,33.703333,6,1.00000000000000000000,0.000000,0.000000,0.000000,0.333333,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,4,5,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-08-30 13:08:15,1,1,Android applications channel,train_split_v1,commit_0001
2qGFq562,2025-09-05,30.830000,1,30.830000,1,30.830000,1,33.703333,6,1.00000000000000000000,0.000000,0.000000,0.000000,0.333333,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,5,5,5,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-08-30 13:08:15,1,1,Android applications channel,train_split_v1,commit_0001
2SRg3oit,2025-09-05,0.000000,0,0.000000,0,0.000000,0,33.845000,200,0.00000000000000000000,0.000000,0.000000,0.500000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-11-26 03:04:26,1,1,Email channel,train_split_v1,commit_0001
2SRg3oit,2025-09-05,0.000000,0,0.000000,0,0.000000,0,33.845000,200,0.00000000000000000000,0.000000,0.000000,0.500000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,3,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-11-26 03:04:26,1,1,Email channel,train_split_v1,commit_0001
2ub9nLjW,2025-09-05,0.000000,0,0.000000,0,29.600000,1,29.600000,53,0.00000000000000000000,0.000000,1.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,4,4,5,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-05-24 20:00:00,0,1,Android applications channel,train_split_v1,commit_0001
2ub9nLjW,2025-09-05,0.000000,0,0.000000,0,29.600000,1,29.600000,53,0.00000000000000000000,0.000000,1.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,4,5,5,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-05-24 20:00:00,0,1,Android applications channel,train_split_v1,commit_0001
2v2R2Iy9,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-12-15 20:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
2wDqnDtR,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-02-26 09:00:00,0,1,Email channel,train_split_v1,commit_0001
2YgGXI1V,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-10-02 13:00:00,0,1,Android applications channel,train_split_v1,commit_0001
32CgH6Da,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-08-15 20:00:00,0,1,iOS applications channel,train_split_v1,commit_0001
36wNBrOY,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-04-08 18:00:00,0,1,Android applications channel,train_split_v1,commit_0001
37EK4pEt,2025-09-05,0.000000,0,0.000000,0,0.000000,0,26.140000,237,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,2,1,1,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-05-31 15:00:00,0,1,Email channel,train_split_v1,commit_0001
37EK4pEt,2025-09-05,0.000000,0,0.000000,0,0.000000,0,26.140000,237,0.00000000000000000000,0.000000,0.000000,1.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,2,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2025-05-31 15:00:00,0,1,Email channel,train_split_v1,commit_0001
3ANVj77p,2025-09-05,0.000000,0,0.000000,0,0.000000,0,0.000000,365,0.00000000000000000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,1,2,2,NULL,NULL,fall,2025-10-07 20:30:49.843,feature_mart,snap_20250905,2024-12-01 18:00:00,0,1,Android applications channel,train_split_v1,commit_0001
