guest_id,promotion_id,aov_7d,visits_7d,aov_28d,visits_28d,aov_90d,visits_90d,aov_365d,recency_days,redemption_rate_90d,coupon_depth_90d,daypart_ratio_breakfast,daypart_ratio_lunch,daypart_ratio_dinner,solo_group_ratio,delivery_ratio,touches_72h,touches_email_72h,touches_push_72h,touches_inapp_72h,no_convert_72h,assist_email_72h,assist_push_72h,assist_inapp_72h,assist_web_72h,sku_affinity_topk_stub,new_item_trial_flag,rfm_r,rfm_f,rfm_m,mosaic_segment,holiday_flag,p_treat,p_ctrl,uplift,base_price,allowed_discount_bands,margin_basis_pct,channel_eligibility,promotion_name,product_category,max_discount_pct,margin_floor_pct,expected_ticket,margin_pct,discount_band,discount_cost,cannibalization_penalty,eim_raw,snapshot_id,build_version,model_version,code_commit_sha,score_ts
03bfc8PX,15,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,8.09000015258789,"[10.0, 20.0]",0.326799988746643,Apple Channel,Family Meal,Side,0.200000002980232,0,15.9099998474121,0.326799988746643,20,1.61800003051758,0,-2.80084228515625,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,26,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,8.6899995803833,"[5.0, 10.0]",0.336800009012222,Email Channel,Family Meal,Side,0.100000001490116,0,15.9099998474121,0.336800009012222,5,0.434499979019165,0,-1.65353691577911,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,26,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,8.6899995803833,"[5.0, 10.0]",0.336800009012222,Email Channel,Family Meal,Side,0.100000001490116,0,15.9099998474121,0.336800009012222,10,0.86899995803833,0,-2.08803677558899,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,28,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,4.30999994277954,"[20.0, 30.0]",0.333300024271011,Email Channel,Super Saver,Salad,0.300000011920929,0,15.9099998474121,0.333300024271011,20,0.861999988555908,0,-2.06836891174316,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,28,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,4.30999994277954,"[20.0, 30.0]",0.333300024271011,Email Channel,Super Saver,Salad,0.300000011920929,0,15.9099998474121,0.333300024271011,30,1.29299998283386,0,-2.49936890602112,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,34,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,9.07999992370605,"[20.0, 30.0]",0.324799984693527,Email Channel,2-for-1,Beverage,0.300000011920929,0,15.9099998474121,0.324799984693527,20,1.81599998474121,0,-2.99160313606262,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,34,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,9.07999992370605,"[20.0, 30.0]",0.324799984693527,Email Channel,2-for-1,Beverage,0.300000011920929,0,15.9099998474121,0.324799984693527,30,2.72399997711182,0,-3.89960312843323,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,35,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,6.55000019073486,"[20.0, 30.0]",0.524399995803833,Email Channel,BOGO,Beverage,0.300000011920929,0,15.9099998474121,0.524399995803833,20,1.31000006198883,0,-3.20804905891418,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,35,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,6.55000019073486,"[20.0, 30.0]",0.524399995803833,Email Channel,BOGO,Beverage,0.300000011920929,0,15.9099998474121,0.524399995803833,30,1.9650000333786,0,-3.86304903030396,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,50,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,13.8999996185303,"[15.0, 25.0]",0.440999984741211,Apple Channel,BOGO,Dessert,0.25,0,15.9099998474121,0.440999984741211,15,2.08500003814697,0,-3.68118524551392,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,50,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,13.8999996185303,"[15.0, 25.0]",0.440999984741211,Apple Channel,BOGO,Dessert,0.25,0,15.9099998474121,0.440999984741211,25,3.47499990463257,0,-5.07118511199951,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,51,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,3.98000001907349,"[5.0, 10.0]",0.377599984407425,Email Channel,Family Meal,Wrap,0.100000001490116,0,15.9099998474121,0.377599984407425,5,0.199000000953674,0,-1.56571114063263,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,51,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,3.98000001907349,"[5.0, 10.0]",0.377599984407425,Email Channel,Family Meal,Wrap,0.100000001490116,0,15.9099998474121,0.377599984407425,10,0.398000001907349,0,-1.7647111415863,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,53,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,14.7299995422363,"[20.0, 30.0]",0.533800005912781,Email Channel,2-for-1,Wrap,0.300000011920929,0,15.9099998474121,0.533800005912781,20,2.94599986076355,0,-4.8780722618103,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,53,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,14.7299995422363,"[20.0, 30.0]",0.533800005912781,Email Channel,2-for-1,Wrap,0.300000011920929,0,15.9099998474121,0.533800005912781,30,4.41899967193604,0,-6.35107183456421,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,55,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,13.3699998855591,"[20.0, 30.0]",0.327900022268295,Email Channel,Family Meal,Sandwich,0.300000011920929,0,15.9099998474121,0.327900022268295,20,2.67400002479553,0,-3.86082363128662,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,55,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,13.3699998855591,"[20.0, 30.0]",0.327900022268295,Email Channel,Family Meal,Sandwich,0.300000011920929,0,15.9099998474121,0.327900022268295,30,4.01100015640259,0,-5.1978235244751,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,58,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,5.55000019073486,"[15.0, 25.0]",0.586899995803833,Email Channel,BOGO,Salad,0.25,0,15.9099998474121,0.586899995803833,15,0.832500040531158,0,-2.95676589012146,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,58,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,5.55000019073486,"[15.0, 25.0]",0.586899995803833,Email Channel,BOGO,Salad,0.25,0,15.9099998474121,0.586899995803833,25,1.38750004768372,0,-3.51176595687866,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,59,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,12.539999961853,"[30.0, 50.0]",0.402700006961823,Email Channel,Lunch Combo,Dessert,0.5,0,15.9099998474121,0.402700006961823,30,3.76200008392334,0,-5.21955966949463,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,59,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,12.539999961853,"[30.0, 50.0]",0.402700006961823,Email Channel,Lunch Combo,Dessert,0.5,0,15.9099998474121,0.402700006961823,50,6.26999998092651,0,-7.72756004333496,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,61,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,4.30000019073486,"[15.0, 25.0]",0.482499986886978,Apple Channel,Lunch Combo,Beverage,0.25,0,15.9099998474121,0.482499986886978,15,0.645000040531158,0,-2.39139342308044,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,61,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,4.30000019073486,"[15.0, 25.0]",0.482499986886978,Apple Channel,Lunch Combo,Beverage,0.25,0,15.9099998474121,0.482499986886978,25,1.07500004768372,0,-2.82139348983765,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,64,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,9.80000019073486,"[15.0, 25.0]",0.250100016593933,Email Channel,Lunch Combo,Beverage,0.25,0,15.9099998474121,0.250100016593933,15,1.47000002861023,0,-2.37522912025452,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,64,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,9.80000019073486,"[15.0, 25.0]",0.250100016593933,Email Channel,Lunch Combo,Beverage,0.25,0,15.9099998474121,0.250100016593933,25,2.45000004768372,0,-3.355229139328,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,65,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,7.21000003814697,"[10.0, 20.0]",0.404599994421005,Apple Channel,Happy Hour,Dessert,0.200000002980232,0,15.9099998474121,0.404599994421005,10,0.721000015735626,0,-2.18543672561646,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,65,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,7.21000003814697,"[10.0, 20.0]",0.404599994421005,Apple Channel,Happy Hour,Dessert,0.200000002980232,0,15.9099998474121,0.404599994421005,20,1.44200003147125,0,-2.90643668174744,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,67,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,6.07999992370605,"[5.0, 10.0]",0.319700002670288,Email Channel,Value Deal,Salad,0.100000001490116,0,15.9099998474121,0.319700002670288,5,0.303999990224838,0,-1.4611439704895,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,67,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,6.07999992370605,"[5.0, 10.0]",0.319700002670288,Email Channel,Value Deal,Salad,0.100000001490116,0,15.9099998474121,0.319700002670288,10,0.607999980449677,0,-1.76514399051666,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,76,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,5.26000022888184,"[20.0, 30.0]",0.324900031089783,Android Channel,Family Meal,Dessert,0.300000011920929,0,15.9099998474121,0.324900031089783,20,1.05200004577637,0,-2.22796535491943,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,76,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,5.26000022888184,"[20.0, 30.0]",0.324900031089783,Android Channel,Family Meal,Dessert,0.300000011920929,0,15.9099998474121,0.324900031089783,30,1.57800006866455,0,-2.75396537780762,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,79,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,9.6899995803833,"[30.0, 50.0]",0.507099986076355,Email Channel,Super Saver,Beverage,0.5,0,15.9099998474121,0.507099986076355,30,2.90699982643127,0,-4.74243211746216,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,79,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,9.6899995803833,"[30.0, 50.0]",0.507099986076355,Email Channel,Super Saver,Beverage,0.5,0,15.9099998474121,0.507099986076355,50,4.84499979019165,0,-6.68043184280396,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,82,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,8.43000030517578,"[10.0, 20.0]",0.553399980068207,Email Channel,BOGO,Dessert,0.200000002980232,0,15.9099998474121,0.553399980068207,10,0.843000054359436,0,-2.84601378440857,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
03bfc8PX,82,15.9099998474121,1,15.9099998474121,1,14.2399997711182,2,16.3966655731201,3,0,2.86500000953674,0,0.666665971279144,0.333332985639572,NULL,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,NULL,NULL,0.272503584623337,0.5,-0.227496430277824,8.43000030517578,"[10.0, 20.0]",0.553399980068207,Email Channel,BOGO,Dessert,0.200000002980232,0,15.9099998474121,0.553399980068207,20,1.68600010871887,0,-3.68901371955872,snap_20250905,2025-08-22,v1.0,unknown,2025-09-25T20:03:40.327977+00:00
